12/12/2023 12:59:18	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
12/12/2023 13:01:27	1C:28:AF:5B:E5:52	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-88	20	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 29% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	1C:28:AF:5B:E5:51	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 29% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	1C:28:AF:5B:E5:50	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-88	20	"13"	"Ch 44 [5.220 GHz]"	""	"13 Stations, 18% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	D0:4D:C6:F2:8C:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 25% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	D0:4D:C6:F2:8C:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-90	16	"22"	"Ch 100 [5.500 GHz]"	""	"22 Stations, 24% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	D0:4D:C6:F2:ED:A1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-80	38	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	D0:4D:C6:F2:ED:B2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-89	18	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 8% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	D0:4D:C6:F2:CE:A2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-84	29	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 16% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	1C:28:AF:5B:E5:41	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-83	31	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 61% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
12/12/2023 13:01:27	1C:28:AF:5B:E5:40	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-80	38	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 65% Channel Utilization"	"WiFi [Intel(R) Wi-Fi 6E AX211 160MHz]"
