11-Dec-23 3:50:50 PM	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
11-Dec-23 3:53:16 PM	D0:4D:C6:F2:B2:A1	""	"tudelft-dastud"	""	""	-58	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:16 PM	D0:4D:C6:F2:B2:B0	""	"eduroam"	""	"Connected AP"	-49	83	"7"	"Ch 104 [5.520 GHz]"	""	"7 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:16 PM	D0:4D:C6:F2:B2:B2	""	"TUD-facility"	""	""	-49	83	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:16 PM	D0:4D:C6:F2:B2:B1	""	"tudelft-dastud"	""	""	-49	83	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:16 PM	1C:28:AF:5B:FC:90	""	"eduroam"	""	""	-92	9	"2"	"Ch 52 [5.260 GHz]"	""	"2 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:F0	""	"eduroam"	""	""	-96	5	"20"	"Ch 112 [5.560 GHz]"	""	"20 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:F2	""	"TUD-facility"	""	""	-96	5	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:66:28:11	""	"tudelft-dastud"	""	""	-95	5	"1"	"Ch 153 [5.765 GHz]"	""	"1 Station, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:66:28:10	""	"eduroam"	""	""	-95	5	"2"	"Ch 153 [5.765 GHz]"	""	"2 Stations, 8% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:F1	""	"tudelft-dastud"	""	""	-95	5	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:09:71	""	"tudelft-dastud"	""	""	-95	5	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:8C:31	""	"tudelft-dastud"	""	""	-94	3	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:8C:32	""	"TUD-facility"	""	""	-94	3	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:8C:30	""	"eduroam"	""	""	-94	3	"15"	"Ch 100 [5.500 GHz]"	""	"15 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:92	""	"TUD-facility"	""	""	-91	12	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:90	""	"eduroam"	""	""	-91	12	"11"	"Ch 104 [5.520 GHz]"	""	"11 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F3:09:C2	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F3:09:D2	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:91	""	"tudelft-dastud"	""	""	-90	15	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:FC:90	""	"eduroam"	""	""	-90	15	"2"	"Ch 52 [5.260 GHz]"	""	"2 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:FC:92	""	"TUD-facility"	""	""	-89	18	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:FC:91	""	"tudelft-dastud"	""	""	-89	18	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F3:09:D1	""	"tudelft-dastud"	""	""	-87	24	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:9D:F0	""	"eduroam"	""	""	-87	24	"5"	"Ch 108 [5.540 GHz]"	""	"5 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:82	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:9D:F1	""	"tudelft-dastud"	""	""	-87	24	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:9D:F2	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:D0	""	"eduroam"	""	""	-87	24	"11"	"Ch 132 [5.660 GHz]"	""	"11 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:D2	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:D1	""	"tudelft-dastud"	""	""	-87	24	"1"	"Ch 132 [5.660 GHz]"	""	"1 Station, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:81	""	"tudelft-dastud"	""	""	-86	27	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:52	""	"TUD-facility"	""	""	-86	27	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:4F:D1	""	"tudelft-dastud"	""	""	-86	27	"1"	"Ch 40 [5.200 GHz]"	""	"1 Station, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:EC:80	""	"eduroam"	""	""	-86	27	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:4F:D2	""	"TUD-facility"	""	""	-86	27	"0"	"Ch 40 [5.200 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:50	""	"eduroam"	""	""	-86	27	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:4F:D0	""	"eduroam"	""	""	-86	27	"17"	"Ch 40 [5.200 GHz]"	""	"17 Stations, 14% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:FC:80	""	"eduroam"	""	""	-86	27	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:91	""	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:90	""	"eduroam"	""	""	-85	30	"10"	"Ch 132 [5.660 GHz]"	""	"10 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:51	""	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:FC:81	""	"tudelft-dastud"	""	""	-85	30	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	CE:D1:9E:6E:C4:FD	""	"Galaxy A71C509"	""	""	-84	33	""	"Ch 6 [2.437 GHz]"	""	""	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:92	""	"TUD-facility"	""	""	-84	33	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:E1	""	"tudelft-dastud"	""	""	-82	39	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 64% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:E2	""	"TUD-facility"	""	""	-82	39	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 64% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:65:FE:02	""	"TUD-facility"	""	""	-82	39	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:9D:E2	""	"TUD-facility"	""	""	-81	42	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5C:43:E0	""	"eduroam"	""	""	-81	42	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 64% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:F0	""	"eduroam"	""	""	-79	48	"6"	"Ch 44 [5.220 GHz]"	""	"6 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:40	""	"eduroam"	""	""	-78	51	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:41	""	"tudelft-dastud"	""	""	-78	51	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:E2	""	"TUD-facility"	""	""	-76	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:81	""	"tudelft-dastud"	""	""	-76	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:80	""	"eduroam"	""	""	-76	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A9:82	""	"TUD-facility"	""	""	-76	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:E1	""	"tudelft-dastud"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:C0	""	"eduroam"	""	""	-75	60	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 61% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:E5:42	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:F2	""	"TUD-facility"	""	""	-75	60	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:C2	""	"TUD-facility"	""	""	-74	63	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 61% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:41	""	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:92:C1	""	"tudelft-dastud"	""	""	-72	69	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 61% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:42	""	"TUD-facility"	""	""	-71	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:40	""	"eduroam"	""	""	-71	72	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 16% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:F1	""	"tudelft-dastud"	""	""	-71	72	"2"	"Ch 44 [5.220 GHz]"	""	"2 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:62:01:C0	""	"eduroam"	""	""	-71	72	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:51	""	"tudelft-dastud"	""	""	-69	76	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:52	""	"TUD-facility"	""	""	-69	76	"0"	"Ch 60 [5.300 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:A8:50	""	"eduroam"	""	""	-69	76	"5"	"Ch 60 [5.300 GHz]"	""	"5 Stations, 4% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:62:01:D2	""	"TUD-facility"	""	""	-68	76	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:62:01:D1	""	"tudelft-dastud"	""	""	-68	76	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:62:01:D0	""	"eduroam"	""	""	-68	76	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:A2	""	"TUD-facility"	""	""	-57	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:A1	""	"tudelft-dastud"	""	""	-57	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:A0	""	"eduroam"	""	""	-57	80	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 11% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:B2	""	"TUD-facility"	""	""	-50	83	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:B0	""	"eduroam"	""	"Connected AP"	-49	83	"7"	"Ch 104 [5.520 GHz]"	""	"7 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	D0:4D:C6:F2:B2:B1	""	"tudelft-dastud"	""	""	-49	83	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:21 PM	1C:28:AF:5B:DB:E0	""	"eduroam"	""	""	-75	60	"2"	"Ch 1 [2.412 GHz]"	""	"2 Stations, 34% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:66:28:10	""	"eduroam"	""	""	-95	5	"2"	"Ch 153 [5.765 GHz]"	""	"2 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:66:28:11	""	"tudelft-dastud"	""	""	-95	5	"1"	"Ch 153 [5.765 GHz]"	""	"1 Station, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:66:28:12	""	"TUD-facility"	""	""	-95	5	"0"	"Ch 153 [5.765 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:8C:30	""	"eduroam"	""	""	-94	3	"15"	"Ch 100 [5.500 GHz]"	""	"15 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:8C:31	""	"tudelft-dastud"	""	""	-94	3	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:8C:32	""	"TUD-facility"	""	""	-94	3	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F3:09:D1	""	"tudelft-dastud"	""	""	-92	9	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F3:09:C2	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F3:09:D2	""	"TUD-facility"	""	""	-90	15	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:5B:FC:91	""	"tudelft-dastud"	""	""	-90	15	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:5B:FC:92	""	"TUD-facility"	""	""	-89	18	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:5B:FC:90	""	"eduroam"	""	""	-89	18	"2"	"Ch 52 [5.260 GHz]"	""	"2 Stations, 3% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:EC:92	""	"TUD-facility"	""	""	-89	18	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:EC:91	""	"tudelft-dastud"	""	""	-88	21	"0"	"Ch 104 [5.520 GHz]"	""	"0 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:EC:90	""	"eduroam"	""	""	-88	21	"12"	"Ch 104 [5.520 GHz]"	""	"12 Stations, 5% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	1C:28:AF:5B:E5:52	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:92:D0	""	"eduroam"	""	""	-87	24	"11"	"Ch 132 [5.660 GHz]"	""	"11 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:9D:F2	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 108 [5.540 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:92:D1	""	"tudelft-dastud"	""	""	-87	24	"1"	"Ch 132 [5.660 GHz]"	""	"1 Station, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
11-Dec-23 3:53:26 PM	D0:4D:C6:F2:92:D2	""	"TUD-facility"	""	""	-87	24	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi [MediaTek Wi-Fi 6 MT7921 Wireless LAN Card]"
