8-12-2023 10:14:04	"MAC Address"	"Vendor"	"SSID"	"Access Point Name"	"Connected AP"	"Signal Strength"	"Quality"	"Station Count"	"Frequency"	"Position"	"Info"	"Adapter"
8-12-2023 10:14:08	D0:4D:C6:F1:70:92	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:32	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-66	78	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:41	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-77	46	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:47:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:37:62	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-54	86	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5B:C4:62	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:A2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 27% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:90	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-60	82	"5"	"Ch 36 [5.180 GHz]"	""	"5 Stations, 15% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:70:82	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-78	43	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:0E:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:B2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 13% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:A1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-76	50	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 27% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5B:C4:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 9% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-73	60	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:20	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-62	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:22	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-73	60	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:21:52	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-72	62	"0"	"Ch 112 [5.560 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:92	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-60	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:80	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-61	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:72	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-68	72	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:91	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-60	82	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 15% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-73	60	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:40	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"1"	"Ch 11 [2.462 GHz]"	""	"1 Station, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:62	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-64	80	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:70:81	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	96:9A:4A:FC:90:68	""	""	""	""	-81	35	""	"Ch 4 [2.427 GHz]"	""	""	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:81	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-61	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:21:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-71	65	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-65	80	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:B1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 36 [5.180 GHz]"	""	"0 Stations, 18% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E2:82	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 34% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:C1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-76	50	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 32% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	62:45:B5:32:7A:0C	""	""	""	""	-45	91	""	"Ch 157 [5.785 GHz]"	""	""	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:A0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-72	62	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 25% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:22	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-68	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:37:61	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-57	84	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:32	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 48 [5.240 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:D0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-72	62	"25"	"Ch 64 [5.320 GHz]"	""	"25 Stations, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-66	78	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:37:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-57	84	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:A0:52	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:C0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-75	53	"1"	"Ch 1 [2.412 GHz]"	""	"1 Station, 32% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	C0:4A:00:38:84:D3	"TP-LINK TECHNOLOGIES CO.,LTD."	"TP-LINK_2.4GHz_3884D3"	""	""	-83	31	""	"Ch 6 [2.437 GHz]"	""	""	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:32	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-72	62	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	C0:C9:E3:36:5C:24	"TP-LINK TECHNOLOGIES CO.,LTD."	"TP-Link_5C24"	"AC1200 Wireless Dual Band Router"	""	-83	31	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 0% Channel Utilization, TP-Link, Archer A5, 4.0, AC1200 Wireless Dual Band Router"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:9D:82	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-61	82	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:20	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-67	75	"1"	"Ch 6 [2.437 GHz]"	""	"1 Station, 17% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:37:72	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-59	83	"0"	"Ch 64 [5.320 GHz]"	""	"0 Stations, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:20	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-74	57	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 20% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:47:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:D7:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-74	57	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 22% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-72	62	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:71	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-68	72	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:21	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-62	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E5:11	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"1"	"Ch 136 [5.680 GHz]"	""	"1 Station, 4% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:70	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-68	72	"21"	"Ch 100 [5.500 GHz]"	""	"21 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:22	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-62	81	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:47:C2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-78	43	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:65:B0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"32"	"Ch 36 [5.180 GHz]"	""	"32 Stations, 18% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	34:CE:00:57:D3:C3	"XIAOMI Electronics,CO.,LTD"	"Xiaomi_D3C2"	"XiaoMiRouter"	""	-83	31	"3"	"Ch 1 [2.412 GHz]"	""	"R3, XiaoMiRouter, 3 Stations, 31% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-72	62	"15"	"Ch 136 [5.680 GHz]"	""	"15 Stations, 12% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:0E:D0	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"4"	"Ch 132 [5.660 GHz]"	""	"4 Stations, 3% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E5:00	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 14% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:52	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 100 [5.500 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E2:90	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"28"	"Ch 108 [5.540 GHz]"	""	"28 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:42	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-77	46	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 19% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:21:40	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-70	67	"2"	"Ch 11 [2.462 GHz]"	""	"2 Stations, 6% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:FC:21	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-68	72	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 17% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:47:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"1"	"Ch 52 [5.260 GHz]"	""	"1 Station, 6% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:B9:60	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 16% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E5:10	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"3"	"Ch 136 [5.680 GHz]"	""	"3 Stations, 30% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	94:D9:B3:D9:55:48	"TP-LINK TECHNOLOGIES CO.,LTD."	"April"	""	""	-79	40	""	"Ch 6 [2.437 GHz]"	""	""	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	C0:C9:E3:36:5C:F0	"TP-LINK TECHNOLOGIES CO.,LTD."	"TP-Link_5CF0"	""	""	-83	31	"0"	"Ch 1 [2.412 GHz]"	""	"0 Stations, 0% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:70:80	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"4"	"Ch 48 [5.240 GHz]"	""	"4 Stations, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E2:80	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:37:71	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-58	83	"1"	"Ch 64 [5.320 GHz]"	""	"1 Station, 7% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:21:41	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-71	65	"0"	"Ch 11 [2.462 GHz]"	""	"0 Stations, 6% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:0E:D1	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:31	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"1"	"Ch 48 [5.240 GHz]"	""	"1 Station, 10% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:E2:61	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-65	80	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 21% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:70:91	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-78	43	"0"	"Ch 44 [5.220 GHz]"	""	"0 Stations, 23% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:0E:D2	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 132 [5.660 GHz]"	""	"0 Stations, 3% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:51	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"2"	"Ch 100 [5.500 GHz]"	""	"2 Stations, 16% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:12:01	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-79	40	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 25% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:E5:12	"Aruba, a Hewlett Packard Enterprise Company"	"TUD-facility"	""	""	-79	40	"0"	"Ch 136 [5.680 GHz]"	""	"0 Stations, 4% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	1C:28:AF:5C:12:00	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 25% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:92:21	"Aruba, a Hewlett Packard Enterprise Company"	"tudelft-dastud"	""	""	-73	60	"0"	"Ch 6 [2.437 GHz]"	""	"0 Stations, 30% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F2:F0:50	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-79	40	"7"	"Ch 100 [5.500 GHz]"	""	"7 Stations, 16% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
8-12-2023 10:14:08	D0:4D:C6:F1:6A:30	"Aruba, a Hewlett Packard Enterprise Company"	"eduroam"	""	""	-66	78	"0"	"Ch 52 [5.260 GHz]"	""	"0 Stations, 8% Channel Utilization"	"Wi-Fi 2 [Intel(R) Dual Band Wireless-AC 8265 #2]"
